close,epoch,high,low,open
1132.77,1768577820.0,1133.03,1130.68,1131.74
1132.68,1768577880.0,1133.73,1130.91,1133.5
1134.46,1768577940.0,1134.51,1132.61,1132.81
1134.47,1768578000.0,1135.71,1134.15,1134.66
1137.51,1768578060.0,1137.52,1133.47,1134.51
1135.58,1768578120.0,1137.54,1135.15,1137.46
1136.12,1768578180.0,1136.73,1134.45,1135.47
1133.52,1768578240.0,1135.83,1133.52,1135.83
1134.83,1768578300.0,1135.07,1133.32,1133.57
1135.08,1768578360.0,1135.69,1133.92,1134.86
1135.04,1768578420.0,1136.74,1134.74,1135.34
1134.06,1768578480.0,1135.22,1133.8,1134.85
1135.07,1768578540.0,1135.36,1133.95,1133.95
1134.22,1768578600.0,1136.11,1133.97,1135.25
1134.97,1768578660.0,1135.75,1134.1,1134.26
1133.9,1768578720.0,1134.72,1132.1,1134.72
1129.43,1768578780.0,1134.3,1129.43,1134.3
1131.31,1768578840.0,1131.84,1129.13,1129.51
1132.58,1768578900.0,1133.3,1131.38,1131.38
1131.75,1768578960.0,1132.34,1131.04,1132.34
1133.76,1768579020.0,1133.95,1131.91,1131.97
1134.34,1768579080.0,1134.58,1132.69,1133.73
1134.9,1768579140.0,1135.71,1133.69,1134.35
1136.06,1768579200.0,1136.81,1134.44,1134.44
1134.37,1768579260.0,1136.91,1134.22,1136.0
1133.52,1768579320.0,1134.69,1132.98,1134.42
1131.36,1768579380.0,1133.67,1131.18,1133.67
1128.63,1768579440.0,1131.56,1128.63,1131.39
1128.53,1768579500.0,1129.09,1127.24,1128.82
1128.68,1768579560.0,1129.44,1128.06,1128.57
1128.99,1768579620.0,1129.35,1127.81,1128.42
1128.47,1768579680.0,1129.77,1127.41,1128.88
1129.13,1768579740.0,1130.16,1128.45,1128.63
1129.3,1768579800.0,1129.51,1127.32,1129.43
1126.28,1768579860.0,1129.4,1126.28,1129.19
1127.55,1768579920.0,1127.84,1125.69,1126.62
1129.21,1768579980.0,1129.63,1127.42,1127.64
1130.74,1768580040.0,1131.43,1129.44,1129.46
1130.5,1768580100.0,1131.23,1129.16,1130.54
1128.9,1768580160.0,1131.28,1128.6,1130.39
1128.56,1768580220.0,1130.14,1127.56,1129.12
1128.88,1768580280.0,1129.43,1127.49,1128.55
1128.74,1768580340.0,1129.7,1128.17,1128.73
1129.84,1768580400.0,1130.42,1128.06,1128.56
1130.07,1768580460.0,1130.94,1129.09,1129.69
1129.13,1768580520.0,1130.61,1127.36,1130.29
1129.81,1768580580.0,1129.81,1128.08,1128.99
1128.55,1768580640.0,1129.98,1128.55,1129.68
1125.78,1768580700.0,1128.67,1125.57,1128.67
1124.68,1768580760.0,1126.47,1124.02,1126.03
1128.73,1768580820.0,1128.73,1124.86,1124.99
1128.09,1768580880.0,1130.09,1127.78,1128.42
1127.53,1768580940.0,1129.3,1127.36,1127.64
1128.4,1768581000.0,1128.92,1127.29,1127.55
1127.47,1768581060.0,1128.44,1127.38,1128.38
1129.51,1768581120.0,1129.61,1128.0,1128.0
1127.08,1768581180.0,1129.71,1127.08,1129.23
1128.94,1768581240.0,1129.48,1127.73,1127.73
1127.67,1768581300.0,1128.29,1126.83,1128.16
1128.21,1768581360.0,1128.83,1126.57,1127.4
1127.94,1768581420.0,1128.19,1127.94,1128.18
1125.14,1768581480.0,1125.56,1125.14,1125.26
1124.93,1768581540.0,1125.33,1123.39,1123.81
1124.6,1768581600.0,1125.98,1124.6,1125.83
1125.22,1768581660.0,1125.39,1123.29,1123.59
1122.14,1768581720.0,1124.27,1121.96,1123.95
1120.26,1768581780.0,1123.02,1120.15,1122.13
1120.36,1768581840.0,1120.8,1120.11,1120.13
1118.45,1768581900.0,1119.55,1117.83,1119.07
1117.76,1768581960.0,1119.74,1117.75,1118.58
1116.87,1768582020.0,1120.49,1116.43,1119.73
1117.47,1768582080.0,1117.73,1115.98,1116.89
1117.8,1768582140.0,1117.8,1117.71,1117.71
1115.59,1768582200.0,1115.59,1114.82,1114.9
1113.59,1768582260.0,1114.42,1113.41,1113.41
1113.15,1768582320.0,1113.71,1111.97,1112.15
1112.22,1768582380.0,1113.44,1111.87,1113.44
1112.75,1768582440.0,1113.35,1112.13,1112.47
1111.37,1768582500.0,1113.77,1110.79,1112.46
1111.55,1768582560.0,1111.55,1111.31,1111.53
1109.43,1768582620.0,1110.25,1109.43,1110.25
1111.63,1768582680.0,1111.76,1110.45,1110.45
1110.66,1768582740.0,1111.23,1110.06,1110.94
1109.7,1768582800.0,1110.59,1109.55,1110.59
1108.88,1768582860.0,1109.24,1107.84,1109.24
1107.61,1768582920.0,1109.43,1107.61,1108.96
1107.04,1768582980.0,1107.88,1107.04,1107.37
1107.88,1768583040.0,1108.3,1107.67,1108.3
1108.89,1768583100.0,1109.01,1108.1,1108.42
1106.81,1768583160.0,1107.85,1105.94,1106.74
1111.12,1768583220.0,1111.12,1107.4,1107.4
1111.88,1768583280.0,1112.95,1110.59,1111.15
1111.47,1768583340.0,1111.47,1111.47,1111.47
1112.66,1768583400.0,1112.69,1112.09,1112.09
1112.08,1768583460.0,1112.97,1112.07,1112.9
1109.06,1768583520.0,1109.98,1108.99,1109.75
1106.56,1768583580.0,1107.51,1106.17,1107.36
1104.65,1768583640.0,1105.83,1104.3,1105.77
1104.84,1768583700.0,1105.32,1103.83,1104.73
1107.33,1768583760.0,1107.89,1105.08,1105.79
1106.16,1768583820.0,1108.08,1105.27,1106.88
1106.85,1768583880.0,1107.02,1106.44,1106.44
1103.52,1768583940.0,1105.68,1103.39,1105.68
1102.02,1768584000.0,1102.91,1101.54,1102.51
1103.15,1768584060.0,1103.49,1101.67,1101.67
1103.07,1768584120.0,1104.15,1102.85,1103.28
1105.37,1768584240.0,1105.37,1105.37,1105.37
1103.91,1768584300.0,1104.43,1103.91,1104.4
1101.02,1768584360.0,1101.78,1101.02,1101.32
1101.96,1768584420.0,1102.19,1101.1,1101.1
1102.34,1768584480.0,1102.59,1100.36,1100.89
1099.13,1768584540.0,1101.47,1098.62,1101.4
1095.45,1768584600.0,1097.75,1095.45,1097.49
1094.53,1768584660.0,1096.53,1094.0,1095.73
1094.23,1768584720.0,1094.79,1093.99,1094.68
1092.88,1768584780.0,1094.12,1092.88,1094.12
1094.47,1768584840.0,1094.73,1093.82,1094.73
1096.22,1768584900.0,1096.23,1095.13,1095.65
1095.87,1768584960.0,1097.6,1095.83,1095.91
1095.79,1768585020.0,1096.23,1094.41,1094.66
1100.18,1768585080.0,1100.44,1095.31,1095.31
1099.69,1768585140.0,1100.2,1099.69,1100.2
1101.65,1768585200.0,1102.2,1100.81,1100.87
1105.08,1768585260.0,1105.8,1104.57,1104.72
1103.69,1768585320.0,1103.69,1102.55,1102.96
1102.75,1768585380.0,1104.69,1102.58,1103.03
1098.97,1768585440.0,1101.26,1098.97,1101.18
1096.75,1768585500.0,1099.03,1096.58,1099.03
1097.6,1768585560.0,1097.69,1096.51,1096.51
1097.54,1768585620.0,1098.07,1097.38,1097.92
1098.27,1768585680.0,1098.42,1096.53,1096.53
1096.22,1768585740.0,1097.45,1096.17,1096.93
1096.49,1768585800.0,1097.16,1095.85,1096.57
1097.98,1768585860.0,1098.45,1096.16,1096.16
1098.98,1768585920.0,1100.35,1097.65,1097.87
1098.59,1768585980.0,1099.12,1098.59,1099.12
1100.44,1768586040.0,1100.54,1099.82,1099.96
1103.69,1768586100.0,1103.84,1102.12,1102.47
1105.82,1768586160.0,1106.05,1103.0,1103.75
1104.39,1768586220.0,1104.39,1102.72,1103.65
1104.66,1768586280.0,1105.79,1104.61,1104.85
1107.09,1768586340.0,1107.42,1104.74,1104.75
1107.05,1768586400.0,1107.14,1107.04,1107.13
1108.31,1768586460.0,1108.31,1106.95,1106.99
1108.77,1768586520.0,1109.97,1108.48,1108.48
1108.43,1768586580.0,1108.89,1108.02,1108.28
1110.92,1768586640.0,1111.54,1110.25,1110.64
1112.16,1768586700.0,1112.94,1111.02,1111.92
1113.49,1768586760.0,1113.7,1111.7,1112.53
1112.98,1768586820.0,1113.75,1112.98,1113.66
1113.62,1768586880.0,1113.62,1112.1,1113.05
1113.68,1768586940.0,1114.23,1113.14,1113.61
1115.16,1768587000.0,1115.54,1113.52,1114.59
1116.02,1768587060.0,1117.23,1114.85,1115.46
1116.09,1768587120.0,1116.09,1116.09,1116.09
1113.29,1768587180.0,1113.5,1112.7,1112.97
1112.57,1768587240.0,1113.55,1111.25,1112.36
1107.29,1768587300.0,1109.25,1106.46,1109.05
1108.43,1768587360.0,1108.98,1107.25,1107.25
1108.26,1768587420.0,1108.95,1107.77,1108.44
1106.52,1768587480.0,1108.62,1106.52,1108.38
1106.45,1768587540.0,1106.45,1106.45,1106.45
1106.79,1768587600.0,1106.79,1106.01,1106.35
1107.6,1768587660.0,1108.32,1107.24,1107.24
1106.63,1768587720.0,1106.63,1105.47,1105.99
1108.82,1768587780.0,1108.82,1106.1,1106.1
1106.46,1768587840.0,1109.54,1105.72,1109.1
1106.97,1768587900.0,1107.81,1105.71,1106.33
1106.71,1768587960.0,1107.18,1106.1,1107.18
1105.06,1768588020.0,1105.67,1105.01,1105.44
1104.45,1768588080.0,1105.05,1103.56,1103.85
1105.38,1768588140.0,1105.38,1103.11,1103.57
1108.83,1768588200.0,1108.83,1104.69,1106.44
1108.88,1768588260.0,1108.88,1108.88,1108.88
1109.2,1768588320.0,1109.72,1109.16,1109.32
1110.15,1768588380.0,1110.15,1108.03,1108.03
1111.84,1768588440.0,1111.84,1109.72,1109.73
1108.62,1768573560.0,1111.29,1108.62,1111.12
1103.76,1768573620.0,1109.13,1103.68,1108.54
1104.92,1768573680.0,1104.92,1102.93,1103.46
1107.17,1768573740.0,1107.26,1104.5,1104.95
1107.52,1768573800.0,1107.65,1105.6,1107.36
1106.31,1768573860.0,1108.41,1106.31,1107.67
1105.07,1768573920.0,1106.54,1104.26,1106.21
1104.81,1768573980.0,1106.14,1104.47,1105.0
1106.64,1768574040.0,1107.37,1104.85,1104.96
1106.23,1768574100.0,1106.71,1105.35,1106.51
1106.46,1768574160.0,1106.96,1105.63,1106.08
1106.45,1768574220.0,1107.91,1105.85,1106.3
1105.96,1768574280.0,1106.58,1104.98,1106.12
1107.93,1768574340.0,1108.24,1105.82,1105.91
1109.22,1768574400.0,1109.22,1106.53,1107.74
1107.38,1768574460.0,1109.49,1106.97,1109.13
1108.76,1768574520.0,1109.5,1107.71,1107.71
1109.8,1768574580.0,1110.28,1108.04,1108.65
1113.0,1768574640.0,1113.0,1108.47,1109.58
1112.49,1768574700.0,1113.33,1112.03,1113.33
1111.57,1768574760.0,1114.18,1111.26,1112.62
1114.41,1768574820.0,1114.93,1111.41,1111.54
1113.51,1768574880.0,1115.51,1113.1,1114.07
1114.15,1768574940.0,1114.59,1113.02,1113.15
1114.69,1768575000.0,1116.61,1114.11,1114.17
1117.15,1768575060.0,1117.24,1114.65,1114.69
1119.98,1768575120.0,1120.52,1116.95,1116.95
1121.15,1768575180.0,1121.82,1119.43,1120.1
1119.79,1768575240.0,1121.88,1119.59,1121.0
1117.04,1768575300.0,1119.3,1116.74,1119.3
1116.75,1768575360.0,1118.37,1116.75,1116.84
1116.99,1768575420.0,1118.0,1116.67,1117.02
1117.02,1768575480.0,1118.71,1116.96,1117.08
1118.76,1768575540.0,1119.05,1116.79,1116.79
1119.18,1768575600.0,1119.18,1117.64,1118.38
1119.61,1768575660.0,1121.41,1119.29,1119.29
1118.48,1768575720.0,1120.56,1118.48,1119.74
1118.1,1768575780.0,1118.91,1117.5,1118.49
1117.36,1768575840.0,1118.75,1117.17,1118.64
1118.89,1768575900.0,1119.34,1117.18,1117.18
1119.74,1768575960.0,1120.86,1118.68,1118.79
1118.98,1768576020.0,1120.38,1118.9,1119.69
1121.78,1768576080.0,1121.78,1118.9,1119.33
1121.77,1768576140.0,1122.89,1121.13,1121.94
1123.1,1768576200.0,1123.34,1121.85,1121.94
1124.72,1768576260.0,1124.72,1123.04,1123.16
1122.98,1768576320.0,1124.64,1122.72,1124.64
1122.0,1768576380.0,1123.38,1121.94,1122.83
1123.89,1768576440.0,1123.89,1121.33,1121.85
1122.15,1768576500.0,1124.6,1122.15,1123.77
1122.86,1768576560.0,1123.1,1121.82,1122.58
1124.56,1768576620.0,1124.56,1122.11,1122.57
1124.9,1768576680.0,1125.43,1124.03,1124.81
1125.04,1768576740.0,1125.96,1124.07,1124.83
1126.22,1768576800.0,1126.41,1124.33,1124.97
1123.91,1768576860.0,1125.93,1123.56,1125.93
1126.23,1768576920.0,1126.27,1123.55,1124.06
1125.21,1768576980.0,1126.51,1124.36,1126.51
1123.69,1768577040.0,1125.21,1122.94,1125.16
1125.8,1768577100.0,1126.15,1123.56,1123.56
1126.45,1768577160.0,1126.59,1124.65,1125.71
1126.08,1768577220.0,1127.19,1125.33,1126.45
1125.52,1768577280.0,1126.45,1124.43,1126.2
1126.49,1768577340.0,1127.03,1124.31,1125.37
1125.94,1768577400.0,1127.76,1125.46,1126.07
1129.63,1768577460.0,1129.63,1126.06,1126.06
1128.69,1768577520.0,1130.32,1128.44,1129.57
1130.54,1768577580.0,1131.36,1128.87,1128.87
1130.53,1768577640.0,1130.84,1129.35,1130.62
1128.56,1768577700.0,1131.35,1128.56,1130.6
1131.69,1768577760.0,1131.83,1127.96,1128.93
1132.77,1768577820.0,1133.03,1130.68,1131.74
1132.68,1768577880.0,1133.73,1130.91,1133.5
1134.46,1768577940.0,1134.51,1132.61,1132.81
1134.47,1768578000.0,1135.71,1134.15,1134.66
1137.51,1768578060.0,1137.52,1133.47,1134.51
1135.58,1768578120.0,1137.54,1135.15,1137.46
1136.12,1768578180.0,1136.73,1134.45,1135.47
1133.52,1768578240.0,1135.83,1133.52,1135.83
1134.83,1768578300.0,1135.07,1133.32,1133.57
1135.08,1768578360.0,1135.69,1133.92,1134.86
1135.04,1768578420.0,1136.74,1134.74,1135.34
1134.06,1768578480.0,1135.22,1133.8,1134.85
1135.07,1768578540.0,1135.36,1133.95,1133.95
1134.22,1768578600.0,1136.11,1133.97,1135.25
1134.97,1768578660.0,1135.75,1134.1,1134.26
1133.9,1768578720.0,1134.72,1132.1,1134.72
1129.43,1768578780.0,1134.3,1129.43,1134.3
1131.31,1768578840.0,1131.84,1129.13,1129.51
1132.58,1768578900.0,1133.3,1131.38,1131.38
1131.75,1768578960.0,1132.34,1131.04,1132.34
1133.76,1768579020.0,1133.95,1131.91,1131.97
1134.34,1768579080.0,1134.58,1132.69,1133.73
1134.9,1768579140.0,1135.71,1133.69,1134.35
1136.06,1768579200.0,1136.81,1134.44,1134.44
1134.37,1768579260.0,1136.91,1134.22,1136.0
1133.52,1768579320.0,1134.69,1132.98,1134.42
1131.36,1768579380.0,1133.67,1131.18,1133.67
1128.63,1768579440.0,1131.56,1128.63,1131.39
1128.53,1768579500.0,1129.09,1127.24,1128.82
1128.68,1768579560.0,1129.44,1128.06,1128.57
1128.99,1768579620.0,1129.35,1127.81,1128.42
1128.47,1768579680.0,1129.77,1127.41,1128.88
1129.13,1768579740.0,1130.16,1128.45,1128.63
1129.3,1768579800.0,1129.51,1127.32,1129.43
1126.28,1768579860.0,1129.4,1126.28,1129.19
1127.55,1768579920.0,1127.84,1125.69,1126.62
1129.21,1768579980.0,1129.63,1127.42,1127.64
1130.74,1768580040.0,1131.43,1129.44,1129.46
1130.5,1768580100.0,1131.23,1129.16,1130.54
1128.9,1768580160.0,1131.28,1128.6,1130.39
1128.56,1768580220.0,1130.14,1127.56,1129.12
1128.88,1768580280.0,1129.43,1127.49,1128.55
1128.74,1768580340.0,1129.7,1128.17,1128.73
1129.84,1768580400.0,1130.42,1128.06,1128.56
1130.07,1768580460.0,1130.94,1129.09,1129.69
1129.13,1768580520.0,1130.61,1127.36,1130.29
1129.81,1768580580.0,1129.81,1128.08,1128.99
1128.55,1768580640.0,1129.98,1128.55,1129.68
1125.78,1768580700.0,1128.67,1125.57,1128.67
1124.68,1768580760.0,1126.47,1124.02,1126.03
1128.73,1768580820.0,1128.73,1124.86,1124.99
1128.09,1768580880.0,1130.09,1127.78,1128.42
1127.53,1768580940.0,1129.3,1127.36,1127.64
1128.4,1768581000.0,1128.92,1127.29,1127.55
1128.09,1768581060.0,1128.44,1126.95,1128.38
1128.97,1768581120.0,1130.1,1128.0,1128.0
1127.24,1768581180.0,1129.71,1126.37,1129.23
1128.31,1768581240.0,1129.48,1127.73,1127.73
1127.3,1768581300.0,1128.29,1126.83,1128.16
1128.21,1768581360.0,1128.83,1126.57,1127.4
1125.14,1768581420.0,1128.19,1124.76,1128.18
1123.26,1768581480.0,1125.56,1123.26,1125.26
1125.82,1768581540.0,1125.82,1123.39,1123.81
1123.71,1768581600.0,1125.98,1123.71,1125.83
1123.72,1768581660.0,1125.39,1123.29,1123.59
1122.23,1768581720.0,1124.27,1121.96,1123.95
1120.26,1768581780.0,1123.02,1120.15,1122.13
1119.14,1768581840.0,1121.12,1119.14,1120.13
1118.82,1768581900.0,1119.55,1117.6,1119.07
1119.61,1768581960.0,1119.74,1117.75,1118.58
1116.77,1768582020.0,1120.49,1116.43,1119.73
1117.47,1768582080.0,1117.73,1115.98,1116.89
1114.68,1768582140.0,1117.93,1114.42,1117.71
1113.62,1768582200.0,1115.64,1113.22,1114.9
1112.37,1768582260.0,1114.42,1112.37,1113.41
1113.37,1768582320.0,1114.3,1111.97,1112.15
1112.82,1768582380.0,1113.44,1111.85,1113.44
1112.67,1768582440.0,1113.35,1112.13,1112.47
1111.37,1768582500.0,1113.77,1110.79,1112.46
1110.32,1768582560.0,1111.9,1110.32,1111.53
1110.18,1768582620.0,1110.69,1109.31,1110.25
1111.1,1768582680.0,1112.13,1109.88,1110.45
1110.21,1768582740.0,1111.23,1108.96,1110.94
1109.32,1768582800.0,1110.59,1109.28,1110.59
1108.88,1768582860.0,1109.24,1107.84,1109.24
1107.61,1768582920.0,1109.43,1107.61,1108.96
1108.36,1768582980.0,1108.36,1105.73,1107.37
1108.14,1768583040.0,1108.97,1107.64,1108.3
1106.92,1768583100.0,1109.01,1106.73,1108.42
1107.57,1768583160.0,1107.9,1105.94,1106.74
1110.9,1768583220.0,1111.45,1107.4,1107.4
1111.88,1768583280.0,1112.95,1110.59,1111.15
1112.06,1768583340.0,1112.23,1111.22,1111.47
1112.69,1768583400.0,1113.66,1112.09,1112.09
1109.46,1768583460.0,1112.97,1109.02,1112.9
1107.61,1768583520.0,1109.98,1107.61,1109.75
1105.64,1768583580.0,1107.51,1105.49,1107.36
1104.6,1768583640.0,1105.83,1104.3,1105.77
1105.69,1768583700.0,1105.85,1103.83,1104.73
1106.84,1768583760.0,1107.89,1105.08,1105.79
1106.16,1768583820.0,1108.08,1105.27,1106.88
1105.69,1768583880.0,1107.02,1105.55,1106.44
1102.66,1768583940.0,1105.68,1101.99,1105.68
1101.73,1768584000.0,1102.91,1100.89,1102.51
1103.24,1768584060.0,1103.71,1101.67,1101.67
1103.19,1768584120.0,1104.15,1102.68,1103.28
1105.36,1768584180.0,1105.85,1102.43,1103.26
1104.14,1768584240.0,1105.48,1104.13,1105.37
1101.41,1768584300.0,1104.43,1101.0,1104.4
1101.2,1768584360.0,1102.22,1100.85,1101.32
1100.64,1768584420.0,1102.19,1100.2,1101.1
1101.39,1768584480.0,1102.74,1100.36,1100.89
1097.92,1768584540.0,1101.47,1097.83,1101.4
1095.51,1768584600.0,1097.75,1095.25,1097.49
1094.53,1768584660.0,1096.53,1094.0,1095.73
1094.22,1768584720.0,1094.79,1093.72,1094.68
1094.34,1768584780.0,1095.2,1092.65,1094.12
1095.81,1768584840.0,1095.84,1093.82,1094.73
1095.76,1768584900.0,1096.38,1094.28,1095.65
1094.45,1768584960.0,1097.6,1094.24,1095.91
1095.51,1768585020.0,1096.23,1094.41,1094.66
1100.18,1768585080.0,1100.44,1095.31,1095.31
1100.87,1768585140.0,1101.27,1099.69,1100.2
1104.55,1768585200.0,1104.55,1100.81,1100.87
1102.86,1768585260.0,1105.8,1102.73,1104.72
1103.56,1768585320.0,1104.08,1102.55,1102.96
1101.09,1768585380.0,1104.69,1101.09,1103.03
1099.14,1768585440.0,1101.26,1098.97,1101.18
1096.75,1768585500.0,1099.03,1096.58,1099.03
1097.71,1768585560.0,1099.11,1096.51,1096.51
1096.63,1768585620.0,1098.29,1096.5,1097.92
1097.0,1768585680.0,1098.42,1096.53,1096.53
1096.54,1768585740.0,1097.45,1096.17,1096.93
1096.41,1768585800.0,1097.16,1095.68,1096.57
1098.2,1768585860.0,1098.45,1096.16,1096.16
1098.98,1768585920.0,1100.35,1097.65,1097.87
1099.85,1768585980.0,1100.33,1098.05,1099.12
1102.68,1768586040.0,1103.04,1099.82,1099.96
1103.55,1768586100.0,1103.88,1102.12,1102.47
1103.62,1768586160.0,1106.05,1103.0,1103.75
1105.17,1768586220.0,1105.3,1102.72,1103.65
1104.49,1768586280.0,1105.79,1104.32,1104.85
1107.09,1768586340.0,1107.42,1104.74,1104.75
1106.81,1768586400.0,1108.64,1105.98,1107.13
1108.72,1768586460.0,1108.9,1106.95,1106.99
1108.31,1768586520.0,1109.97,1108.04,1108.48
1110.39,1768586580.0,1110.39,1108.02,1108.28
1111.75,1768586640.0,1111.75,1110.25,1110.64
1112.23,1768586700.0,1112.94,1111.02,1111.92
1113.49,1768586760.0,1113.7,1111.7,1112.53
1113.14,1768586820.0,1113.75,1111.75,1113.66
1113.81,1768586880.0,1114.31,1112.1,1113.05
1114.51,1768586940.0,1114.91,1113.14,1113.61
1115.6,1768587000.0,1115.72,1113.52,1114.59
1116.02,1768587060.0,1117.23,1114.85,1115.46
1113.12,1768587120.0,1116.25,1113.12,1116.09
1112.24,1768587180.0,1113.96,1112.24,1112.97
1109.33,1768587240.0,1113.55,1109.33,1112.36
1107.38,1768587300.0,1109.25,1106.46,1109.05
1108.43,1768587360.0,1108.98,1107.25,1107.25
1108.18,1768587420.0,1108.95,1107.77,1108.44
1106.52,1768587480.0,1108.62,1106.52,1108.38
1106.4,1768587540.0,1107.87,1105.9,1106.45
1107.1,1768587600.0,1107.67,1106.01,1106.35
1106.01,1768587660.0,1108.32,1106.01,1107.24
1106.32,1768587720.0,1107.04,1105.47,1105.99
1109.11,1768587780.0,1109.29,1106.1,1106.1
1106.46,1768587840.0,1109.54,1105.72,1109.1
1106.97,1768587900.0,1107.81,1105.71,1106.33
1105.47,1768587960.0,1107.18,1105.32,1107.18
1104.1,1768588020.0,1105.67,1103.89,1105.44
1103.5,1768588080.0,1105.05,1103.4,1103.85
1106.56,1768588140.0,1106.74,1103.11,1103.57
1108.83,1768588200.0,1108.83,1104.69,1106.44
1109.34,1768588260.0,1109.62,1107.73,1108.88
1108.03,1768588320.0,1109.72,1107.97,1109.32
1109.82,1768588380.0,1110.59,1108.03,1108.03
1113.06,1768588440.0,1113.93,1109.72,1109.73
1113.09,1768588500.0,1113.09,1111.59,1112.66
1114.36,1768588560.0,1115.44,1114.12,1115.02
1113.76,1768588620.0,1114.6,1112.96,1113.05
1112.16,1768588680.0,1114.28,1112.12,1114.28
1116.23,1768588740.0,1116.93,1113.53,1113.53
1118.17,1768588800.0,1119.48,1116.29,1116.7
1118.91,1768588860.0,1119.25,1117.98,1118.12
1117.84,1768588920.0,1118.42,1117.33,1117.89
1118.67,1768588980.0,1119.77,1118.22,1118.31
1118.22,1768589040.0,1120.1,1118.16,1119.53
1106.45,1768574220.0,1107.91,1105.85,1106.3
1105.96,1768574280.0,1106.58,1104.98,1106.12
1107.93,1768574340.0,1108.24,1105.82,1105.91
1109.22,1768574400.0,1109.22,1106.53,1107.74
1107.38,1768574460.0,1109.49,1106.97,1109.13
1108.76,1768574520.0,1109.5,1107.71,1107.71
1109.8,1768574580.0,1110.28,1108.04,1108.65
1113.0,1768574640.0,1113.0,1108.47,1109.58
1112.49,1768574700.0,1113.33,1112.03,1113.33
1111.57,1768574760.0,1114.18,1111.26,1112.62
1114.41,1768574820.0,1114.93,1111.41,1111.54
1113.51,1768574880.0,1115.51,1113.1,1114.07
1114.15,1768574940.0,1114.59,1113.02,1113.15
1114.69,1768575000.0,1116.61,1114.11,1114.17
1117.15,1768575060.0,1117.24,1114.65,1114.69
1119.98,1768575120.0,1120.52,1116.95,1116.95
1121.15,1768575180.0,1121.82,1119.43,1120.1
1119.79,1768575240.0,1121.88,1119.59,1121.0
1117.04,1768575300.0,1119.3,1116.74,1119.3
1116.75,1768575360.0,1118.37,1116.75,1116.84
1116.99,1768575420.0,1118.0,1116.67,1117.02
1117.02,1768575480.0,1118.71,1116.96,1117.08
1118.76,1768575540.0,1119.05,1116.79,1116.79
1119.18,1768575600.0,1119.18,1117.64,1118.38
1119.61,1768575660.0,1121.41,1119.29,1119.29
1118.48,1768575720.0,1120.56,1118.48,1119.74
1118.1,1768575780.0,1118.91,1117.5,1118.49
1117.36,1768575840.0,1118.75,1117.17,1118.64
1118.89,1768575900.0,1119.34,1117.18,1117.18
1119.74,1768575960.0,1120.86,1118.68,1118.79
1118.98,1768576020.0,1120.38,1118.9,1119.69
1121.78,1768576080.0,1121.78,1118.9,1119.33
1121.77,1768576140.0,1122.89,1121.13,1121.94
1123.1,1768576200.0,1123.34,1121.85,1121.94
1124.72,1768576260.0,1124.72,1123.04,1123.16
1122.98,1768576320.0,1124.64,1122.72,1124.64
1122.0,1768576380.0,1123.38,1121.94,1122.83
1123.89,1768576440.0,1123.89,1121.33,1121.85
1122.15,1768576500.0,1124.6,1122.15,1123.77
1122.86,1768576560.0,1123.1,1121.82,1122.58
1124.56,1768576620.0,1124.56,1122.11,1122.57
1124.9,1768576680.0,1125.43,1124.03,1124.81
1125.04,1768576740.0,1125.96,1124.07,1124.83
1126.22,1768576800.0,1126.41,1124.33,1124.97
1123.91,1768576860.0,1125.93,1123.56,1125.93
1126.23,1768576920.0,1126.27,1123.55,1124.06
1125.21,1768576980.0,1126.51,1124.36,1126.51
1123.69,1768577040.0,1125.21,1122.94,1125.16
1125.8,1768577100.0,1126.15,1123.56,1123.56
1126.45,1768577160.0,1126.59,1124.65,1125.71
1126.08,1768577220.0,1127.19,1125.33,1126.45
1125.52,1768577280.0,1126.45,1124.43,1126.2
1126.49,1768577340.0,1127.03,1124.31,1125.37
1125.94,1768577400.0,1127.76,1125.46,1126.07
1129.63,1768577460.0,1129.63,1126.06,1126.06
1128.69,1768577520.0,1130.32,1128.44,1129.57
1130.54,1768577580.0,1131.36,1128.87,1128.87
1130.53,1768577640.0,1130.84,1129.35,1130.62
1128.56,1768577700.0,1131.35,1128.56,1130.6
1131.69,1768577760.0,1131.83,1127.96,1128.93
1132.77,1768577820.0,1133.03,1130.68,1131.74
1132.68,1768577880.0,1133.73,1130.91,1133.5
1134.46,1768577940.0,1134.51,1132.61,1132.81
1134.47,1768578000.0,1135.71,1134.15,1134.66
1137.51,1768578060.0,1137.52,1133.47,1134.51
1135.58,1768578120.0,1137.54,1135.15,1137.46
1136.12,1768578180.0,1136.73,1134.45,1135.47
1133.52,1768578240.0,1135.83,1133.52,1135.83
1134.83,1768578300.0,1135.07,1133.32,1133.57
1135.08,1768578360.0,1135.69,1133.92,1134.86
1135.04,1768578420.0,1136.74,1134.74,1135.34
1134.06,1768578480.0,1135.22,1133.8,1134.85
1135.07,1768578540.0,1135.36,1133.95,1133.95
1134.22,1768578600.0,1136.11,1133.97,1135.25
1134.97,1768578660.0,1135.75,1134.1,1134.26
1133.9,1768578720.0,1134.72,1132.1,1134.72
1129.43,1768578780.0,1134.3,1129.43,1134.3
1131.31,1768578840.0,1131.84,1129.13,1129.51
1132.58,1768578900.0,1133.3,1131.38,1131.38
1131.75,1768578960.0,1132.34,1131.04,1132.34
1133.76,1768579020.0,1133.95,1131.91,1131.97
1134.34,1768579080.0,1134.58,1132.69,1133.73
